conversation_id,date,tweet,text_clean,text_preprocessed
1171457451826143232,2019-09-10 23:16:35,@SitiNurbayaLHK Lahannya udah habis beralih fungsi jd perumahan. Harus menjadi perhatian yg serius.. Karena di daerah sudah tidak terkendali alih fungsi lahan jd perumahan 😭😭😭,lahannya udah habis beralih fungsi jd perumahan harus menjadi perhatian yg serius karena di daerah sudah tidak terkendali alih fungsi lahan jd perumahan 😭😭😭,"['lahan', 'udah', 'habis', 'alih', 'fungsi', 'jd', 'rumah', 'perhati', 'yg', 'serius', 'daerah', 'kendali', 'alih', 'fungsi', 'lahan', 'jd', 'rumah', '']"
1166986809227628544,2019-08-29 15:11:51,"#TodayInNews Di antaranya alih fungsi lahan sawah menjadi perumahan dan industri, kawasan lindung dikonversi menjadi lahan budidaya ekonomi, penerbitan izin lokasi bahkan izin mendirikan bangunan.",di antaranya alih fungsi lahan sawah menjadi perumahan dan industri kawasan lindung dikonversi menjadi lahan budidaya ekonomi penerbitan izin lokasi bahkan izin mendirikan bangunan,"['alih', 'fungsi', 'lahan', 'sawah', 'rumah', 'industri', 'kawasan', 'lindung', 'konversi', 'lahan', 'budidaya', 'ekonomi', 'terbit', 'izin', 'lokasi', 'izin', 'diri', 'bangun']"
1166276486237523968,2019-08-27 16:09:17,"@IrchamAganovi Rumah dinas atau rumah pribadi? Kalo milik pribadi mana rela mereka jual murah sekalipun dapat rumah dinas di sana. Kalo rumah dinas milik negara, dilego jadi lahan komersil lbh mgkn drpd alih fungsi jadi perumahan rakyat dan meskipun bisa, supply-nya ttp ga seberapa dari demand.",rumah dinas atau rumah pribadi kalo milik pribadi mana rela mereka jual murah sekalipun dapat rumah dinas di sana kalo rumah dinas milik negara dilego jadi lahan komersil lbh mgkn drpd alih fungsi jadi perumahan rakyat dan meskipun bisa supplynya ttp ga seberapa dari demand,"['rumah', 'dinas', 'rumah', 'pribadi', 'kalo', 'milik', 'pribadi', 'rela', 'jual', 'murah', 'rumah', 'dinas', 'kalo', 'rumah', 'dinas', 'milik', 'negara', 'lego', 'lahan', 'komersil', 'lbh', 'mgkn', 'drpd', 'alih', 'fungsi', 'rumah', 'rakyat', 'supplynya', 'ttp', 'ga', 'demand']"
1166230364211175425,2019-08-27 13:06:00,"Banser dibenturkan dengan FPI, sisi lain ramai stigma radikal, benturkan etnis, tuding yang lain ""khilafah"" dan anti NKRI. Sementara nasib buruh dan UU luput dari sorotan, alih fungsi lahan, tanah adat, serta pencemaran lingkungan oleh korporasi tidak jadi sorotan.",banser dibenturkan dengan fpi sisi lain ramai stigma radikal benturkan etnis tuding yang lain khilafah dan anti nkri sementara nasib buruh dan uu luput dari sorotan alih fungsi lahan tanah adat serta pencemaran lingkungan oleh korporasi tidak jadi sorotan,"['banser', 'bentur', 'fpi', 'sisi', 'ramai', 'stigma', 'radikal', 'bentur', 'etnis', 'tuding', 'khilafah', 'anti', 'nkri', 'nasib', 'buruh', 'uu', 'luput', 'sorot', 'alih', 'fungsi', 'lahan', 'tanah', 'adat', 'cemar', 'lingkung', 'korporasi', 'sorot']"
1166186087145803777,2019-08-27 10:10:04,"@abizia_ @r_djangkaru @aniesbaswedan Iya betul kang, @r_djangkaru kl mau jadi pecinta alam jangan nanggung pelototin juga tuh kebakaran hutan di pulau Jawa dan alih fungsi lahan hutan jadi perkebunan jangan karena takut nyinggung Jokowi",iya betul kang  kl mau jadi pecinta alam jangan nanggung pelototin juga tuh kebakaran hutan di pulau jawa dan alih fungsi lahan hutan jadi perkebunan jangan karena takut nyinggung jokowi,"['iya', 'kang', 'kl', 'cinta', 'alam', 'nanggung', 'pelototin', 'tuh', 'bakar', 'hutan', 'pulau', 'jawa', 'alih', 'fungsi', 'lahan', 'hutan', 'kebun', 'takut', 'nyinggung', 'jokowi']"
1164460983747633153,2019-08-22 15:55:07,@abibun_ @raflyrolls @tubirfess Oh iya? Terus kita-kita yang awam bagusnya gimana? Jurusan tanah ngomongin apa aja? Sangkut paut ke alih fungsi lahan gimana?,oh iya terus kitakita yang awam bagusnya gimana jurusan tanah ngomongin apa aja sangkut paut ke alih fungsi lahan gimana,"['oh', 'iya', 'kitakita', 'awam', 'bagus', 'gimana', 'jurus', 'tanah', 'ngomongin', 'aja', 'sangkut', 'paut', 'alih', 'fungsi', 'lahan', 'gimana']"
1163845266975277057,2019-08-20 23:08:29,"@ILCtv1 Tidak perlu pindah, akan banyak alih fungsi lahan sawah dll",tidak perlu pindah akan banyak alih fungsi lahan sawah dll,"['pindah', 'alih', 'fungsi', 'lahan', 'sawah', 'dll']"
1163242330935066625,2019-08-19 7:12:38,"@KemenPU Kalau demi menjaga keberlangsungan hidup kawasan hutan lindung, harusnya lokasi ibukota baru, bukan di kalimantan. Kota baru sekelas ibukota negara, bakalan jadi trigger alih fungsi lahan. Apalagi lokasinya masih punya byk lahan spt kalimantan.",kalau demi menjaga keberlangsungan hidup kawasan hutan lindung harusnya lokasi ibukota baru bukan di kalimantan kota baru sekelas ibukota negara bakalan jadi trigger alih fungsi lahan apalagi lokasinya masih punya byk lahan spt kalimantan,"['jaga', 'langsung', 'hidup', 'kawasan', 'hutan', 'lindung', 'lokasi', 'ibukota', 'kalimantan', 'kota', 'kelas', 'ibukota', 'negara', 'trigger', 'alih', 'fungsi', 'lahan', 'lokasi', 'byk', 'lahan', 'spt', 'kalimantan']"
1163239759851880448,2019-08-19 7:02:25,Pemindahan ibukota sama saja rawan pelanggaran UU Alih Fungsi Lahan (Perlindungan LP2B) No 41/2009. cc. @JackVardan,pemindahan ibukota sama saja rawan pelanggaran uu alih fungsi lahan perlindungan lpb no  cc,"['pindah', 'ibukota', 'rawan', 'langgar', 'uu', 'alih', 'fungsi', 'lahan', 'lindung', 'lpb', 'no', 'cc']"
1376562460044402697,2021-03-29 22:50:40,"Cetak sawah baru vs alih fungsi lahan + pertumbuhan jlh penduduk (konsumsi)...hmmm,",cetak sawah baru vs alih fungsi lahan  pertumbuhan jlh penduduk konsumsihmmm,"['cetak', 'sawah', 'vs', 'alih', 'fungsi', 'lahan', 'tumbuh', 'jlh', 'duduk', 'konsumsihmmm']"
1372348486079803395,2021-03-18 7:45:50,"@detikcom setuju utk impor dipertimbangkan distop atau tund. Kalau panen melimpah, nggak tau ya, tp tidak lg di Tugumulyo, MuRa, dulu jmn Pak Harto mrpkn lumbung padi bu @susipudjiastuti , skrg lahan sdh bnyk alih fungsi kolam ikan &amp; rumah. irigasi yg baik tdnya utk sawah bs panen 3x/th,",setuju utk impor dipertimbangkan distop atau tund kalau panen melimpah nggak tau ya tp tidak lg di tugumulyo mura dulu jmn pak harto mrpkn lumbung padi bu   skrg lahan sdh bnyk alih fungsi kolam ikan amp rumah irigasi yg baik tdnya utk sawah bs panen xth,"['tuju', 'utk', 'impor', 'timbang', 'stop', 'tund', 'panen', 'limpah', 'nggak', 'tau', 'ya', 'tp', 'lg', 'tugumulyo', 'mura', 'jmn', 'harto', 'mrpkn', 'lumbung', 'padi', 'bu', 'skrg', 'lahan', 'sdh', 'bnyk', 'alih', 'fungsi', 'kolam', 'ikan', 'amp', 'rumah', 'irigasi', 'yg', 'tdnya', 'utk', 'sawah', 'bs', 'panen', 'xth']"
1368469761705742340,2021-03-07 14:53:10,@TirtoID Juga Kebanyakan alih fungsi lahan sawah min,juga kebanyakan alih fungsi lahan sawah min,"['banyak', 'alih', 'fungsi', 'lahan', 'sawah', 'min']"
1367385052212908043,2021-03-04 15:02:55,"lah ya gimana, balik lagi ke kebijakan pemerintah daerahnya kan, karawang udah bukan lg lumbung padi, lumbung pabrik, sawah udah alih fungsi skrg. pembangunan ga diimbangi sama lahan hijau ya banjir",lah ya gimana balik lagi ke kebijakan pemerintah daerahnya kan karawang udah bukan lg lumbung padi lumbung pabrik sawah udah alih fungsi skrg pembangunan ga diimbangi sama lahan hijau ya banjir,"['ya', 'gimana', 'bijak', 'perintah', 'daerah', 'karawang', 'udah', 'lg', 'lumbung', 'padi', 'lumbung', 'pabrik', 'sawah', 'udah', 'alih', 'fungsi', 'skrg', 'bangun', 'ga', 'imbang', 'lahan', 'hijau', 'ya', 'banjir']"
1367118755143196677,2021-03-03 21:24:45,"@prokopimkablmg Selain faktor curah hujan yang tinggi, serta langkah pengerukan waduk dan rawa juga perlu diperhatikan dan dikontrol alih fungsi lahan sawah dan tambak yang semula sebagai daerah resapan / penampung air menjadi tempat hunian serta daerah industri.",selain faktor curah hujan yang tinggi serta langkah pengerukan waduk dan rawa juga perlu diperhatikan dan dikontrol alih fungsi lahan sawah dan tambak yang semula sebagai daerah resapan  penampung air menjadi tempat hunian serta daerah industri,"['faktor', 'curah', 'hujan', 'langkah', 'eru', 'waduk', 'rawa', 'perhati', 'kontrol', 'alih', 'fungsi', 'lahan', 'sawah', 'tambak', 'daerah', 'resap', 'tampung', 'air', 'huni', 'daerah', 'industri']"
1365329057252970501,2021-02-26 22:53:08,"“Hal itu kurang pas, sebenarnya alih fungsi lahan sawah sudah banyak terjadi sebelum UUCK berlangsung,” tutur Dirjen PPTR pada acara dialog tersebut.",“hal itu kurang pas sebenarnya alih fungsi lahan sawah sudah banyak terjadi sebelum uuck berlangsung” tutur dirjen pptr pada acara dialog tersebut,"['', 'pas', 'alih', 'fungsi', 'lahan', 'sawah', 'uuck', '', 'dirjen', 'pptr', 'acara', 'dialog']"
1364889990237364228,2021-02-25 17:48:26,Sedih. Alih fungsi lahan sawah. Hmmmm,sedih alih fungsi lahan sawah hmmmm,"['sedih', 'alih', 'fungsi', 'lahan', 'sawah', 'hmmmm']"
1364833422930104323,2021-02-25 14:03:40,"“Sementara itu, Direktur Pengendalian Hak Tanah, Alih Fungsi Lahan, Kepulauan dan Wilayah Terluar Kementerian Agraria dan Tata Ruang, Asnawati, mengatakan akan ada sekitar 90 ribu hektare lahan sawah yang berpotensi hilang per tahun.”",“sementara itu direktur pengendalian hak tanah alih fungsi lahan kepulauan dan wilayah terluar kementerian agraria dan tata ruang asnawati mengatakan akan ada sekitar  ribu hektare lahan sawah yang berpotensi hilang per tahun”,"['', 'direktur', 'kendali', 'hak', 'tanah', 'alih', 'fungsi', 'lahan', 'pulau', 'wilayah', 'luar', 'menteri', 'agraria', 'tata', 'ruang', 'asnawati', 'ribu', 'hektare', 'lahan', 'sawah', 'potensi', 'hilang', '']"
1163238507042656256,2019-08-19 6:57:26,"Satu-satunya pembuktian lahan yang terbakar itu ya liat setahun setelahnya. Kalau dilakukan reboisasi atau penghijauan kembali ya artinya terbakar, tapi kalo alih fungsi jadi ladang itu ya artinya dibakar. 😁",satusatunya pembuktian lahan yang terbakar itu ya liat setahun setelahnya kalau dilakukan reboisasi atau penghijauan kembali ya artinya terbakar tapi kalo alih fungsi jadi ladang itu ya artinya dibakar 😁,"['satusatunya', 'bukti', 'lahan', 'bakar', 'ya', 'liat', 'tahun', 'telah', 'reboisasi', 'hijau', 'ya', 'bakar', 'kalo', 'alih', 'fungsi', 'ladang', 'ya', 'bakar', '']"
1162970514622574592,2019-08-18 13:12:32,"@emilsalim2010 Tapi keberadaan ibukota ini sudah membuat masalah bagi jabar(sunda),urbanisasi yg tinggi, alih fungsi lahan, alih kepemilikan lahan dari penduduk asli ke pendatang sudah membahayakan keseimbangan sosial.",tapi keberadaan ibukota ini sudah membuat masalah bagi jabarsundaurbanisasi yg tinggi alih fungsi lahan alih kepemilikan lahan dari penduduk asli ke pendatang sudah membahayakan keseimbangan sosial,"['ada', 'ibukota', 'jabarsundaurbanisasi', 'yg', 'alih', 'fungsi', 'lahan', 'alih', 'milik', 'lahan', 'duduk', 'asli', 'datang', 'bahaya', 'imbang', 'sosial']"
1161433178139025408,2019-08-14 7:23:42,@kompascom Waduh kok bisa alih fungsi lahan taman nasional ini pasti ada yang tidak beres,waduh kok bisa alih fungsi lahan taman nasional ini pasti ada yang tidak beres,"['alih', 'fungsi', 'lahan', 'taman', 'nasional', 'beres']"
1161326512026468352,2019-08-14 0:19:51,"Kajian untuk internal; videonya dipenggal. Lebih baik fokus perkara Trump dan MNC Land yang mau masuk Bali dan Jabar, apa kabar alih fungsi lahan? Apa kabar reklamasi Bali?",kajian untuk internal videonya dipenggal lebih baik fokus perkara trump dan mnc land yang mau masuk bali dan jabar apa kabar alih fungsi lahan apa kabar reklamasi bali,"['kaji', 'internal', 'video', 'penggal', 'fokus', 'perkara', 'trump', 'mnc', 'land', 'masuk', 'bal', 'jabar', 'kabar', 'alih', 'fungsi', 'lahan', 'kabar', 'reklamasi', 'bal']"
1161268209577672705,2019-08-13 20:28:11,@atiyyakhls @raraasaraswati @lidyaidesma @radenrauf @jokowi @BNPB_Indonesia Padahal bilang nggak akan ada pembakaran lagi.. Sebenarnya di bakar karena akan alih fungsi lahan atau di kelola masyarakat sendiri sih,padahal bilang nggak akan ada pembakaran lagi sebenarnya di bakar karena akan alih fungsi lahan atau di kelola masyarakat sendiri sih,"['bilang', 'nggak', 'bakar', 'bakar', 'alih', 'fungsi', 'lahan', 'kelola', 'masyarakat', 'sih']"
1161142226577002498,2019-08-13 12:07:34,B20 jadi B30??? Apa ga makin banyak alih fungsi lahan ya? Berikan pencerahan,b jadi b apa ga makin banyak alih fungsi lahan ya berikan pencerahan,"['b', 'b', 'ga', 'alih', 'fungsi', 'lahan', 'ya', 'cerah']"
1161117198611439616,2019-08-13 10:28:07,@kbrihelsinki @Kemenpar_RI @Disparkalsel Penurunan populasi bekantan primata endemik borneo akibat kebakaran hutan perburuan liar dan alih fungsi lahan,penurunan populasi bekantan primata endemik borneo akibat kebakaran hutan perburuan liar dan alih fungsi lahan,"['turun', 'populasi', 'bekantan', 'primata', 'endemik', 'borneo', 'akibat', 'bakar', 'hutan', 'buru', 'liar', 'alih', 'fungsi', 'lahan']"
1161089024729202688,2019-08-13 8:36:10,"“Dalam konteks lingkungan hidup dan kehutanan terdapat empat isu strategis yang menjadi concern Pemprov Sumbar, antara lain pencemaran air, pengelolaan sampah, alih fungsi lahan dan isu terkait kebencanaan,” jelas Irwan,",“dalam konteks lingkungan hidup dan kehutanan terdapat empat isu strategis yang menjadi concern pemprov sumbar antara lain pencemaran air pengelolaan sampah alih fungsi lahan dan isu terkait kebencanaan” jelas irwan,"['', 'konteks', 'lingkung', 'hidup', 'hutan', 'isu', 'strategis', 'concern', 'pemprov', 'sumbar', 'cemar', 'air', 'kelola', 'sampah', 'alih', 'fungsi', 'lahan', 'isu', 'kait', 'bencana', '', 'irwan']"
1159105738888757248,2019-08-07 21:15:17,Selama ini yang kita tahu hutanlah yang berfungsi sebagai penyerap dan penyimpan karbon. Perusakan hutan karena penebangan atau alih fungsi lahan dapat mengemisi karbon ke atmosfer bumi dan meningkatkan efek gas rumah kaca. #InOceanWeLive,selama ini yang kita tahu hutanlah yang berfungsi sebagai penyerap dan penyimpan karbon perusakan hutan karena penebangan atau alih fungsi lahan dapat mengemisi karbon ke atmosfer bumi dan meningkatkan efek gas rumah kaca,"['hutan', 'fungsi', 'serap', 'simpan', 'karbon', 'rusa', 'hutan', 'tebang', 'alih', 'fungsi', 'lahan', 'emisi', 'karbon', 'atmosfer', 'bumi', 'tingkat', 'efek', 'gas', 'rumah', 'kaca']"
1158781990256152576,2019-08-06 23:48:50,"Kemarin lusa seng-on disalahno. Berikutnya beringin, akasia, meranti, jati, munggur, bambu, sakterusane. Trus yo opo rek, mesakno kui arek² aktifis lingkungan yen wit-witane disalahno. Marai kathok alih fungsi lahan mengko. Trus banjir bandang nggowo bledu..🤔🤒 😁😁😁",kemarin lusa sengon disalahno berikutnya beringin akasia meranti jati munggur bambu sakterusane trus yo opo rek mesakno kui arek² aktifis lingkungan yen witwitane disalahno marai kathok alih fungsi lahan mengko trus banjir bandang nggowo bledu🤔🤒 😁😁😁,"['kemarin', 'lusa', 'sengon', 'disalahno', 'beringin', 'akasia', 'meranti', 'jati', 'munggur', 'bambu', 'sakterusane', 'trus', 'yo', 'opo', 'rek', 'mesakno', 'kui', 'arek', 'aktif', 'lingkung', 'yen', 'witwitane', 'disalahno', 'mara', 'kathok', 'alih', 'fungsi', 'lahan', 'mengko', 'trus', 'banjir', 'bandang', 'nggowo', 'bledu', '']"
1158460389614444544,2019-08-06 2:30:54,"Cara berpikirnya pemerintah sangat dangkal sekali kalo harus membangun bendungan. Menurut saya, upaya yg harus dilakukan pemerintah adalah merepitalisasi hutan atau mengembalikan hutan dengan keadan yg semula, dan setop deforitasi hutan untuk dijadikan alih fungsi lahan. @Jol",cara berpikirnya pemerintah sangat dangkal sekali kalo harus membangun bendungan menurut saya upaya yg harus dilakukan pemerintah adalah merepitalisasi hutan atau mengembalikan hutan dengan keadan yg semula dan setop deforitasi hutan untuk dijadikan alih fungsi lahan,"['pikir', 'perintah', 'dangkal', 'kalo', 'bangun', 'bendung', 'upaya', 'yg', 'perintah', 'merepitalisasi', 'hutan', 'kembali', 'hutan', 'adan', 'yg', 'setop', 'deforitasi', 'hutan', 'jadi', 'alih', 'fungsi', 'lahan']"
1158377077541724160,2019-08-05 20:59:51,Alih fungsi lahan ...,alih fungsi lahan,"['alih', 'fungsi', 'lahan']"
1158349028918042624,2019-08-05 19:08:24,"9. Konversi Lahan(alih fungsi lahan) terbesar di Pulau Jawa. Sepanjang periode 2000-2030,konsumsi lahan terbangun terbesar ini ada di Pulau Jawa. Hal ini dapat menyebabkan menurun nya daya dukung atau kualitas lahan dan daya tampung lahan guys.-Hasil Modelling KLHS Bappenas, 2019",konversi lahanalih fungsi lahan terbesar di pulau jawa sepanjang periode konsumsi lahan terbangun terbesar ini ada di pulau jawa hal ini dapat menyebabkan menurun nya daya dukung atau kualitas lahan dan daya tampung lahan guyshasil modelling klhs bappenas,"['konversi', 'lahanalih', 'fungsi', 'lahan', 'besar', 'pulau', 'jawa', 'periode', 'konsumsi', 'lahan', 'bangun', 'besar', 'pulau', 'jawa', 'sebab', 'turun', 'nya', 'daya', 'dukung', 'kualitas', 'lahan', 'daya', 'tampung', 'lahan', 'guyshasil', 'modelling', 'klhs', 'bappenas']"
1158236805767946240,2019-08-05 11:42:28,Latar belakang dari semua ini adalah kepedulian kami dengan lingkungan. Di mulai dari hal kecil mungkin peresapan di Kabupaten Sleman bisa menampung air tanah lebih banyak lagi. Terlebih alih fungsi lahan di Kabupaten Sleman setiap tahunnya mengalami peningkatan.,latar belakang dari semua ini adalah kepedulian kami dengan lingkungan di mulai dari hal kecil mungkin peresapan di kabupaten sleman bisa menampung air tanah lebih banyak lagi terlebih alih fungsi lahan di kabupaten sleman setiap tahunnya mengalami peningkatan,"['latar', 'peduli', 'lingkung', 'resap', 'kabupaten', 'sleman', 'tampung', 'air', 'tanah', 'alih', 'fungsi', 'lahan', 'kabupaten', 'sleman', 'tahun', 'alami', 'tingkat']"
1157987899956027394,2019-08-04 19:13:24,"@rlgxg 5. alih fungsi lahan dari hutan yg tanamannya beragam (hetero) menjadi tunggal (homo, yg dalam hal ini dimaksudkan untuk penanaman sawit), mengancam habitat orangutan, krn sumber makanan jadi sangat minim, itu menyebabkan konfik orangutan-manusia",alih fungsi lahan dari hutan yg tanamannya beragam hetero menjadi tunggal homo yg dalam hal ini dimaksudkan untuk penanaman sawit mengancam habitat orangutan krn sumber makanan jadi sangat minim itu menyebabkan konfik orangutanmanusia,"['alih', 'fungsi', 'lahan', 'hutan', 'yg', 'tanam', 'agam', 'hetero', 'tunggal', 'homo', 'yg', 'tanam', 'sawit', 'ancam', 'habitat', 'orangutan', 'krn', 'sumber', 'makan', 'minim', 'sebab', 'konfik', 'orangutanmanusia']"
1364715180903440387,2021-02-25 6:13:48,"yang dihubungkan dengan peningkatan alih fungsi lahan terutama sawah, yang dikhawatirkan mengganggu stabilitas pangan nasional. “Hal itu kurang pas, sebenarnya alih fungsi lahan sawah sudah banyak terjadi sebelum UUCK berlangsung,” tutur Dirjen PPTR pada acara dialog tersebut.",yang dihubungkan dengan peningkatan alih fungsi lahan terutama sawah yang dikhawatirkan mengganggu stabilitas pangan nasional “hal itu kurang pas sebenarnya alih fungsi lahan sawah sudah banyak terjadi sebelum uuck berlangsung” tutur dirjen pptr pada acara dialog tersebut,"['hubung', 'tingkat', 'alih', 'fungsi', 'lahan', 'sawah', 'khawatir', 'ganggu', 'stabilitas', 'pangan', 'nasional', '', 'pas', 'alih', 'fungsi', 'lahan', 'sawah', 'uuck', '', 'dirjen', 'pptr', 'acara', 'dialog']"
1364468499804942340,2021-02-24 13:53:35,"melakukan pengendalian alih fungsi lahan sawah guna menjaga ketahanan pangan. Seperti yang diungkapkan oleh Budi Situmorang selaku Direktur Jenderal Pengendalian dan Penertiban Tanah dan Ruang (PPTR), Kementerian ATR/BPN dalam siaran langsung program Dialog Indonesia yang",melakukan pengendalian alih fungsi lahan sawah guna menjaga ketahanan pangan seperti yang diungkapkan oleh budi situmorang selaku direktur jenderal pengendalian dan penertiban tanah dan ruang pptr kementerian atrbpn dalam siaran langsung program dialog indonesia yang,"['kendali', 'alih', 'fungsi', 'lahan', 'sawah', 'jaga', 'tahan', 'pangan', 'budi', 'situmorang', 'direktur', 'jenderal', 'kendali', 'tertib', 'tanah', 'ruang', 'pptr', 'menteri', 'atrbpn', 'siar', 'langsung', 'program', 'dialog', 'indonesia']"
1364462681961365506,2021-02-24 13:30:28,"@tebasmati @aparatmati Berasmu yang ada di rumah mu @tebasmati , hasil dari alih fungsi lahan yang bukan sawah menjadi sawah, merusak lingkungan, ente tega bener, beli beras hasil dari rusaknya lingkungan. BUZZER Rp macam anda emang menghalalkan segala cara.",berasmu yang ada di rumah mu   hasil dari alih fungsi lahan yang bukan sawah menjadi sawah merusak lingkungan ente tega bener beli beras hasil dari rusaknya lingkungan buzzer rp macam anda emang menghalalkan segala cara,"['beras', 'rumah', 'mu', 'hasil', 'alih', 'fungsi', 'lahan', 'sawah', 'sawah', 'rusak', 'lingkung', 'ente', 'tega', 'bener', 'beli', 'beras', 'hasil', 'rusak', 'lingkung', 'buzzer', 'rp', 'emang', 'halal']"
1362058317581852674,2021-02-17 22:16:23,"@KarlGaol @valent_nico @txtdrsjw @ecosocrights @denismalhotra Lah kan memang Realita kepahitan bangsa Agraria yah begini ini , banyak petani yg tidak punya lahan alias buruh tani, Sawah semakin lama semakin sempit krna alih fungsi mengatasnamakan pembangunan. Dpt ganti rugi gk seberapa abis cmn buat beli mobil/wisata religi..",lah kan memang realita kepahitan bangsa agraria yah begini ini  banyak petani yg tidak punya lahan alias buruh tani sawah semakin lama semakin sempit krna alih fungsi mengatasnamakan pembangunan dpt ganti rugi gk seberapa abis cmn buat beli mobilwisata religi,"['realita', 'pahit', 'bangsa', 'agraria', 'yah', 'tani', 'yg', 'lahan', 'alias', 'buruh', 'tani', 'sawah', 'sempit', 'krna', 'alih', 'fungsi', 'mengatasnamakan', 'bangun', 'dpt', 'ganti', 'rugi', 'gk', 'abis', 'cmn', 'beli', 'mobilwisata', 'religi']"
1360161352342380548,2021-02-12 16:38:31,"yg kegusur sm proyek jalan, jalan tol pindah, buka lahan, alih fungsi sawah, kebun, hutan, bangun perumahan baru, toko baru, pasar baru, gara² tol dibangun pabrikbaru, industribaru ((tetep alih fungsi lahan)), Jrenggg.. panen bencana, akumulasi ""pembangunan"" demi dapur jepun 👍",yg kegusur sm proyek jalan jalan tol pindah buka lahan alih fungsi sawah kebun hutan bangun perumahan baru toko baru pasar baru gara² tol dibangun pabrikbaru industribaru tetep alih fungsi lahan jrenggg panen bencana akumulasi pembangunan demi dapur jepun 👍,"['yg', 'gusur', 'sm', 'proyek', 'jalan', 'jalan', 'tol', 'pindah', 'buka', 'lahan', 'alih', 'fungsi', 'sawah', 'kebun', 'hutan', 'bangun', 'rumah', 'toko', 'pasar', 'gara', 'tol', 'bangun', 'pabrikbaru', 'industribaru', 'tetep', 'alih', 'fungsi', 'lahan', 'jrenggg', 'panen', 'bencana', 'akumulasi', 'bangun', 'dapur', 'jepun', '']"
1359689608238309379,2021-02-11 9:23:59,"..elo yg alih fungsi lahan, ubah bentang alam, gara2 tol ada, hutan/kebun/sawah sekitar berubah jadi pabrik, jadi perumahan, jd bangunan2, akibatnya bgitu ujan bknnya ngisi aer tanah, malah jd banjir, aer yg masuk kecepetan jg ga lewat pohon/akar, jd bikin longsor~~~ ngerti ngak?",elo yg alih fungsi lahan ubah bentang alam gara tol ada hutankebunsawah sekitar berubah jadi pabrik jadi perumahan jd bangunan akibatnya bgitu ujan bknnya ngisi aer tanah malah jd banjir aer yg masuk kecepetan jg ga lewat pohonakar jd bikin longsor ngerti ngak,"['elo', 'yg', 'alih', 'fungsi', 'lahan', 'ubah', 'bentang', 'alam', 'gara', 'tol', 'hutankebunsawah', 'ubah', 'pabrik', 'rumah', 'jd', 'bangun', 'akibat', 'bgitu', 'ujan', 'bknnya', 'ngisi', 'aer', 'tanah', 'jd', 'banjir', 'aer', 'yg', 'masuk', 'kecepetan', 'jg', 'ga', 'pohonakar', 'jd', 'bikin', 'longsor', 'ngerti', 'ngak']"
1359475202296479744,2021-02-10 19:12:00,Kunjungan Kanwil BPN Sulsel tersebut dalam rangka menjelaskan Petunjuk Teknis Pemantauan dan Evaluasi Lahan Sawah Eksisting Kegiatan Alih Fungsi Lahan Sawah(AFLS).,kunjungan kanwil bpn sulsel tersebut dalam rangka menjelaskan petunjuk teknis pemantauan dan evaluasi lahan sawah eksisting kegiatan alih fungsi lahan sawahafls,"['kunjung', 'kanwil', 'bpn', 'sulsel', 'rangka', 'tunjuk', 'teknis', 'pantau', 'evaluasi', 'lahan', 'sawah', 'eksisting', 'giat', 'alih', 'fungsi', 'lahan', 'sawahafls']"
1352056393436598272,2021-01-21 7:52:18,"sawah dan ladang dibeli. alih fungsi lahan terjadi. tapi, ya, memang dasarnya uang, selalu bisa bikin buta mata para pemilik tanah di desa kami. sementara itu, kami terus bekerja melayani tamu-tamu dari kota. mereka menikmati sayur lodeh dengan harga yang fantastis.",sawah dan ladang dibeli alih fungsi lahan terjadi tapi ya memang dasarnya uang selalu bisa bikin buta mata para pemilik tanah di desa kami sementara itu kami terus bekerja melayani tamutamu dari kota mereka menikmati sayur lodeh dengan harga yang fantastis,"['sawah', 'ladang', 'beli', 'alih', 'fungsi', 'lahan', 'ya', 'dasar', 'uang', 'bikin', 'buta', 'mata', 'milik', 'tanah', 'desa', 'layan', 'tamutamu', 'kota', 'nikmat', 'sayur', 'lodeh', 'harga', 'fantastis']"
1346605853810442241,2021-01-06 6:53:48,"@tubirfess Kalo mau di perkotaan minim 500jt baru punya rumah sederhana, blm ada furnitur. Kalo mau cari yg murah2 biasa nya di daerah yg relatif masih sepi biasa nya bukaan lahan perhutanan atau alih fungsi sawah tuh masih murah2 budget 500jt buat rumah aja udah dapet yg bagus",kalo mau di perkotaan minim jt baru punya rumah sederhana blm ada furnitur kalo mau cari yg murah biasa nya di daerah yg relatif masih sepi biasa nya bukaan lahan perhutanan atau alih fungsi sawah tuh masih murah budget jt buat rumah aja udah dapet yg bagus,"['kalo', 'kota', 'minim', 'jt', 'rumah', 'sederhana', 'blm', 'furnitur', 'kalo', 'cari', 'yg', 'murah', 'nya', 'daerah', 'yg', 'relatif', 'sepi', 'nya', 'buka', 'lahan', 'hutan', 'alih', 'fungsi', 'sawah', 'tuh', 'murah', 'budget', 'jt', 'rumah', 'aja', 'udah', 'dapet', 'yg', 'bagus']"
