,conversation_id,date,tweet,,,,,,,,,,,,,
1202,1.09741939380014E+018,2019-02-18 15:55:47,Iya  Makanya lahan untuk sawah berkurang karena HGU yg besar  dikuasai oleh elit   Ya seperti pak Prabowo ini  Napol muka sendiri,,,,,,,,,,,,,
1203,1.09719969453342E+018,2019-02-18 1:22:46,Fakta lapangannya  lahan baku sawah mang banyak berkurang khususnya didaerah saya  Tahun      kodim turun lapangan untuk melakukan pencegahan pemakaian lahan persawahan untuk bangunan,,,,,,,,,,,,,
1204,1.09713818780417E+018,2019-02-17 21:18:22,Ga akan mgkn impor pangan bisa di stop langsung  butuh waktu min utk mengembalikan lahan yg sdh jauh berkurang Lahan sawit prabowo     an ribu hektar jadiin sawah dong,,,,,,,,,,,,,
1205,1.097132269247E+018,2019-02-17 20:54:51,Kalo dipersempit ke zero import beras aja pun sulit  jumlah sawah di Indo aja sudah berkurang banyak dibandingin jaman pak Harto  yang harus dibenahi itu efisiensi dan peningkatan hasil per lahan,,,,,,,,,,,,,
1206,1.09713131578941E+018,2019-02-17 20:51:04,Swasembada pangan kapan akan terwujud  Lahan sawah semakin berkurang  Sawah byk beralih fungsi jd perumahan dan pertokoan,,,,,,,,,,,,,
1207,1.09704344290593E+018,2019-02-17 15:01:53,Tugasnya untuk mereduksi dampak  karena lahan sawah yang sudah tidak terpakai itu masuk ke dalam lahan kritis  Karena kandungan organik di dalam tanah sudah sangat berkurang bahkan cenderung rusak  hanyut bersama air air irigasi,,,,,,,,,,,,,
1208,1.09588813469535E+018,2019-02-14 10:31:06,Lahan sawah udah jauh berkurang sejak zaman Orba  dengan maraknya perumahan  lu ga usah OOT  yg dibahas masalah sandi sbg ketua asosiasi pedagang  ok,,,,,,,,,,,,,
1209,1.09456906399553E+018,2019-02-10 19:09:35,Daerah rumahku mulai padat penduduk  mulai buka macem  usaha  lahan kosong udah makin jaraaang banget padahal dulu sawah lapangan banyakk banget  gt  lahan serapan makin berkurang,,,,,,,,,,,,,
1210,1.09386246589542E+018,2019-02-08 20:21:49,RESIM SBY    THN IMPORT BERAS LAHAN SAWAH BERKURANG TERUS DAN TDK MEMBANGUN IRIGASI UTK MENGGANTI LAHAN MENYUSUT NANTI JOKOWILH SADAR BAHWA SWASEMBADA PANGAN DPT DILAKUKAN JIKA LAHAN YG MENYUSUT DIGANTI  SOLUSI BANGUN IRIGASI SEMENTARA BERJALAN FAKTA,,,,,,,,,,,,,
1211,1.09169866225669E+018,2019-02-02 21:03:38,Dana desa  setiap desa buat proyek  buka jalan baru yg gak penting melewati lahan pertanian tanpa ganti rugi  Sawah jd berkurang  Itu di kampung saya,,,,,,,,,,,,,
1212,1.08742012633125E+018,2019-01-22 1:42:16,ketahanan pangan utk daerah sendiri  sdgkan berapa byk daearh yg tdk bs menanam padi  tp masyarakatnya makan beras  pertumbuhan penduduk  jmlh lahan sawah yg jg berkurang  dgn kekurangan stok nasional pd musim kering  apa kt tdk butuh impor  Jd byk faktor utk membenahi sektor,,,,,,,,,,,,,
1213,1.0720859733605E+018,2018-12-10 18:09:49,Liat komentar banjir malang itu sungguh kejam apakah salah dengan sampah saya pikir tdk  membuang sudah pada tempat sampahnya saya pikir ruang terbuka hijau diatas jln soekarno hatta sudah berkurang  dulu masih lahan tebu dan sawah sekarang,,,,,,,,,,,,,
1214,1.06234749203598E+018,2018-11-13 21:12:34,Ia gtu  karena lahan sawah di indonesia akan terus berkurang,,,,,,,,,,,,,
1215,1.05980743022418E+018,2018-11-06 20:59:16,Wkwkwk Masih ada  tapi juga sudah ada bangunan ruko  Lahan sawah mulai berkurang  Sudah beda pokoknya haha  Main ke kampusss  jangan lupa mampir ke Mie Ayam Pak Min,,,,,,,,,,,,,
1216,1.05929111030706E+018,2018-11-05 10:47:36,Oke  gosah impor  tapi beneran cukup ga hasil padi petani Indonesia utk memenuhi kebutuhan pangan se negara ini  Gandum gimana  Kedelai gimana  Yg rasional aja   Lahan pertanian udah minim  sawah udah semakin berkurang  Piye,,,,,,,,,,,,,
1217,1.05756072603263E+018,2018-10-31 16:11:40,bro   kalau misal nanti penambahan lahan sawah  akan  terjadi  atau setidaknya lahan tidak berkurang  sedangkan generasi muda  mungkin  hampir sedikit yang mau berurusan dengan pekerjaan sebagai petani  gimana cara nyelesaiin kasus ini  siapa saja yg akan mengelola,,,,,,,,,,,,,
1218,1.05516521400857E+018,2018-10-25 1:32:45,Janji mau cetak sawah   juta hektar  Faktanya di      lahan tanam sawah malah berkurang     ribu hektar,,,,,,,,,,,,,
1219,1.05139671428264E+018,2018-10-14 15:58:05,Ini hanya bentuk timbal balik kepada alam  coba saja eksploitasi besar an apa efeknya  contoh yang sudah terjadi lahan sawah berkurang  daratan makin bertambah  niatnya do a kepada sang pencipta,,,,,,,,,,,,,
1220,1.04526102357216E+018,2018-09-27 17:37:02,nah simplifikasinya adalah total produksi beras kita masih jauh dibawah toal beras yang dibutuhkan Selain karena kebutuhan pertahunnya bertambah juga dikarenakan lahan sawah yg semakin berkurang  pemerintah mengimport bertujuan untuk mencegah ketidakstabilan harga beras di pasar,,,,,,,,,,,,,
1221,1.04352233679472E+018,2018-09-22 22:28:07,Apalagi export katanya bagus  harusnya devisa negara bertambah  Hutang tidak terlalu besar   kenaikan dollar bisa di bendung  lahan sawah bertambah  import beras berkurang  Dan lain sebagainya,,,,,,,,,,,,,
1222,1.0429328885791E+018,2018-09-21 7:25:52,Lahan sawah berkurang karena infrastruktur      jalan tol     logis,,,,,,,,,,,,,
1223,1.04270238515023E+018,2018-09-20 16:09:55,Bangun tol dan perumahan  pemerintah disalahin karena lahan sawah berkurang  Lahan sawah cukup  pemerintah disalahin karena kurang jalan tol dan perumahan  Negoro opo ki cuk,,,,,,,,,,,,,
1224,1.03798076037902E+018,2018-09-07 15:27:52,Yg perlu digaris bawahi  hampir seluruh bahan dasar makanan bahkan makanan pokok beras masih bergantung pada impor  Di sisi lain cetak sawah dan lahan tani berkurang demi suksesnya agenda  infrastruktur,,,,,,,,,,,,,
1225,1.03499674067854E+018,2018-08-30 9:50:26,Hasil verifikasi luas lahan sawah per    Agustus       luas lahan sawah di bali dari tahun           berkurang signifikan        ha  Tanya kenapa,,,,,,,,,,,,,
1226,1.03080548862187E+018,2018-08-18 20:15:54,Itulah realitasnya dilapangan  sekarang sawah di desa sudah di tanami rumah dan gedung  Lahan semakin berkurang berbanding terbalik dgn jumlah penduduk yg makin bertambah  Inilah tantangan bersama pemerintahan kedepan untu mencari solusi yg baik untuk ketahanan pangan kita,,,,,,,,,,,,,
1227,1.0267803213148E+018,2018-08-07 17:41:19,Tdk bs dgn alasan itu utk merevolusi mental  jgn krn lahan pertanian terutama sawah tiap thn berkurang lalu masyarakat dipaksa digiring mengkonsumsi Sorgum  jaman pak Harto aja sdh diperkenalkan makanan Tiwul ktnya  sy sendiri jg blm tau apa itu tiwul,,,,,,,,,,,,,
1228,1.02141372819621E+018,2018-07-23 22:16:24,Semakin berganti tahun semakin sempit lahan pertanian   Dulu di setiap pinggir jalan itu hamparan sawah semua tp sekarang nyari sepetak aja susah krn semua sudah berubah menjadi perumahan dan pabrik dan bengkel   Semakin sempit lahan semakin berkurang pasokan beras di indonesia,,,,,,,,,,,,,
1229,1.01165442729437E+018,2018-06-26 23:56:25,Para petani mulai berkurang dikarenakan sawah tempat mereka bertani semakin tergerus Dari pembangunan pabrik  hingga bandara internasional yang merampas lahan bertani mereka,,,,,,,,,,,,,
1230,1.0081585645427E+018,2018-06-17 8:25:07,Sakjane seneng pembangunan rel kereta api ganda di jalur Jakarta   Yogyakarta krn memperbanyak jadwal kereta   tapi kasian juga lahan sawah dan lahan bermain bocah  sekitar pelebaran jadi berkurang   just sayin,,,,,,,,,,,,,
1231,9.95818711012405E+017,2018-05-14 7:10:56,kereeen d indonesia yg ktanya tanah subur pertanian milai ditinggalkan lahan pertanian berubah menjadi perumahan pertokoan perkantoran  shngga lahan pertanian berkurang  akhirnya membabat hutan untuk cetak sawah atau ladang baru  alhasil kekeringan  banjir,,,,,,,,,,,,,
1232,9.94209795887415E+017,2018-05-09 20:37:41,Jadi macetnya    jam atau pas pulang aja  Lahan sawah berkurang  tapi klo berubah bekerja di pabrik itu  sama  dapat nafkah kan,,,,,,,,,,,,,
1233,9.69925988980162E+017,2018-03-03 20:22:30,Ketika pak Harto berhasil menjadikan Indonesia ber swa sembada pangan  jumlah penduduk Ind sekitar     jt  Semua infra struktur pendukungnya adalah utk ke butuhan     jt rakyat Kini penduduk Ind pd kisaran     juta Lahan sawah banyak berkurang kebutuhan beras naik tajam,,,,,,,,,,,,,
1234,9.67799480945861E+017,2018-02-25 23:32:31,Yg makan makin banyak   lahan sawah makin berkurang terdesak kebutuhan rumah  nanti klw stok beras kurang harga makin naik,,,,,,,,,,,,,
1235,9.51343130493665E+017,2018-01-11 13:40:52,Itu juga pengaruh sawah sawah yang di alihfungsikan menjadi perumahan dan pabrik jadi lahan berkurang dan hasil panen menjadi turun,,,,,,,,,,,,,
1236,9.3789955565536E+017,2017-12-05 11:20:54,Mau dicari dimana itu keong sawah sedangkan lahan sawahnya aja sdh banyak berkurang disetiap wilayahnya,,,,,,,,,,,,,
1237,9.17235601312703E+017,2017-10-09 10:49:43,s account is temporarily unavailable because it violates the Twitter Media Policy  Learn more,,,,,,,,,,,,,
1238,8.94952847334179E+017,2017-08-08 23:06:00,Bagus Sangat mengerti sektor pertanian di lapangan Pak Ali Birham ini  Jgn sampai lahan sawah berkurang gara  Meikarta Pak    Hajar teruss,,,,,,,,,,,,,
1239,8.55225439815586E+017,2017-04-21 8:03:28,ada sekitar satu juta petani tebu  amp  buruh pabrik      sawah berganti menjadi lahan tebu selama   tahun  akibatnya  beras menjadi berkurang,,,,,,,,,,,,,
1240,8.40157388745322E+017,2017-03-10 18:08:25,dikurangi tp akhirnya import beras gt  Hrs nya ditanya balik knp lahan sawah makin berkurang krn apa,,,,,,,,,,,,,
1241,8.27292331892109E+017,2017-02-03 6:07:16,Adik saya cerita lahan sawah kian berkurang di daerahnya  Petani pilih tanam Buah Naga  Jeruk Manis  Jeruk Nipis dan Pepaya,,,,,,,,,,,,,
1242,8.25594763365593E+017,2017-01-29 13:41:45,lahan di kampung mulai menghilang di gantikan bangunan entah milik siapa  bahkan satwa hutan sawah semakin berkurang di jajahi org serakah,,,,,,,,,,,,,
1243,1.39831590179606E+018,2021-05-28 23:31:05,Selama scaling up housing size gak jadi bagian dari solusi ya mending gak usah kritik soal  harga properti mahal  karena ibaratnya ya awak dewe pingin seneng punya properti tapi mengekslusi wong liyan  Karena tanah kota terbatas kecuali mau konversi lahan pertanian di pinggiran,,,,,,,,,,,,,
1244,1.39717899979362E+018,2021-05-25 20:13:26,kerja sama pangan dgn DKI sementara konversi lahan pertanian di sumbar jadi perumahan kontraktor yg tdk dihuni meningkat    jadi kerja sama pangan apa,,,,,,,,,,,,,
1245,1.38039146086901E+018,2021-04-09 12:25:45,pertumbuhan penduduk yg luas mengakibatkan kebutuhan akan barang dan jasa besar mengakibatkan konversi peru ahan lahan pertanian mjd industri yakan,,,,,,,,,,,,,
1246,1.38037017319499E+018,2021-04-09 11:01:09,pertumbuhan renovatif yang besar mengakibatkan kebutuhan akan barang  amp  jasa besar  menyebabkan konversi  perubahan lahan pertanian menjadi industri bener ga nieh sgshsggs,,,,,,,,,,,,,
1247,1.37529785475174E+018,2021-03-26 11:05:35,Menurut gue itu udah include dengan opsi ketiga  Konversi lahan yang ngaco kan indikator kalau pertanian belum menjadi prioritas  Undang undang yang ngatur udah banyak  UU Pokok Agraria sampe UU komoditas yang boleh diimpor juga ada  Tinggal mau diikutin atau engga aja,,,,,,,,,,,,,
1248,1.37388900640072E+018,2021-03-22 13:47:19,Anggota DPR Komisi VI  Herman Khaeron  Kedua Konversi lahan pertanian yang masih tinggi  Lahan pertanian semakin menyempit  fragmentasi lahan  degradasi lahan,,,,,,,,,,,,,
1249,1.3737600032957E+018,2021-03-22 5:14:42,Konversi lahan pertanian menjadi jalan tol,,,,,,,,,,,,,
1250,1.37286530544201E+018,2021-03-19 17:59:30,Deforestasi  praktik pertanian yang buruk  dan konversi lahan mengancam ketersediaan air bersih  memberi tekanan pada ikan dan satwa air  serta menghasilkan banyak polusi,,,,,,,,,,,,,
1251,1.34256387038941E+018,2020-12-26 3:12:24,Wamentan Jabatan baru wakil menteri pertanian ini jg cukup seru nampaknya  Mungkin persoalan pertanian cukup berat di masa pandemi ini karena produksi pertanian yg dianggap menurun   konversi lahan yg makin menggila,,,,,,,,,,,,,
1252,1.3354245609513E+018,2020-12-06 10:23:20,Nah ini  di desa  pelosok lahan pertanian  area hijau sdh berkurang scr signifikan  berubah jd areal permukiman warga  Gimana ga padat  satu pasutri beranak pinak  dibikinin rumah sendiri  Pertumbuhan populasi berbanding lurus dgn luas konversi lahan hijau jd area permukiman,,,,,,,,,,,,,
1253,1.3292656848832E+018,2020-11-19 10:30:10,Tak perlu khawatir pak  kami warga Sleman sudah terbiasa mendengar janji soal bagaimana langkah Kabupaten ini melawan konversi lahan serampangan  perihal penguatan sektor pertanian dan penyelamatan sungai  Namun seiring waktu berjalan  ternyata janji tinggalah janji,,,,,,,,,,,,,
1254,1.32748903692401E+018,2020-11-14 12:50:24,Pak   pantura siapkan jd kawasan industri  amp  jasa  Jgn tanggung  siapkan   juta Ha  Tapi   mhn didata komplit para petani guremnya  yg bkl kehilangan lahan   dididik dibina scr serius agar mrk bs konversi dr tenaga kerja pertanian ke sektor industri  amp  jasa,,,,,,,,,,,,,
1255,1.32661340187999E+018,2020-11-12 2:50:56,Ngene lho         wilayah kabupaten blora itu hutan  mayoritas mata pencaharian petani dan setiap tahun angka pertumbuhan penduduk meningkat  Mau tidak mau  kawasan hutan akan diintervensi oleh sektor pertanian melalui tumpangsari atau lebih parahnya sampai tahap konversi lahan,,,,,,,,,,,,,
1256,1.31182187976677E+018,2020-10-02 7:14:43,Pengaruh konversi lahan pertanian menjadi kawasan industri I vote for   for   category at,,,,,,,,,,,,,
1257,1.30974966340733E+018,2020-09-26 14:00:28,Pemerintah menyediakan tempat yang luas untuk bertani sehingga memperbesar lapangan pekerjaan dengan tidak melakukan konversi lahan pertanian menjadi lahan industri maupun permukiman  pemerintah menyediakan fasilitas untuk para petani dengan berupa pinjaman atau membuka kop,,,,,,,,,,,,,
1258,1.30949180564624E+018,2020-09-25 20:55:50,Banyak ditemukan pembukaan hutan menjadi lahan pertanian  Beberapa yang sering ditemukan adalah konversi lahan hutan menjadi kebun kopi,,,,,,,,,,,,,
1259,1.30897193318321E+018,2020-09-24 10:30:03,Tanah adalah media terluas tempat komoditas pertanian kita tumbuh  Sebagai modal pertanian  selayaknya kita lindungi dari konversi ke lahan tak produktif,,,,,,,,,,,,,
1260,1.30441412913487E+018,2020-09-11 20:38:57,Penopang PDRB Sleman itu awalnya pertanian  tapi gara  geliat  investasi  penopangnya meloncat ke sektor tersier  dampaknya konversi lahan  kemiskinan perkotaan karena buruh tani tunakisma tambah  amp  kini menunjukan turisme massal itu rentan,,,,,,,,,,,,,
1261,1.298802964816E+018,2020-08-27 9:02:12,Pandemi    Krisis kesehatan    Krisis ekonomi    Resiko krisis pangan    Perluas lahan pertanian    Konversi hutan  amp  gambut    Ruang hidup hewan bercampur manusia    Virus baru melompat ke manusia    Pandemi lagi,,,,,,,,,,,,,
1262,1.29246565811911E+018,2020-08-09 21:20:00,kalau emang bermasalah     menurut anda di video masalah bukan     intinya konversi paksa lahan pertanian untuk energi  energi penting  konveris paksa penting    ketahanan pangan yang dibutuhkan saat ini Pak  sektor energi yang dibutuhkan adalah inovasi,,,,,,,,,,,,,
1263,1.2854933407843E+018,2020-07-21 15:34:30,Konversi lahannya jd lahan pertanian  Ini kan kaya ilalang  kl ngga dirawat jd lahan pertanian pasti akan muncul trs,,,,,,,,,,,,,
1264,1.28445913430628E+018,2020-07-18 19:04:56,Konversi lahan gambut di wilayah dataran rendah di P  Sumatra  amp  Kalimantan mjd lahan pertanian akan mengakibatkan muka air tanah naik    Hal itu disebabkan tanaman pertanian memiliki potensi untuk menyimpan air lebih banyak dibanding lahan gambut yg terbentuk dr bahan organik,,,,,,,,,,,,,
1265,1.26622883101204E+018,2020-05-29 11:44:13,Bagaimana nasib petani  Bu  Konversi lahan kian lama kian masif  Banyak pembangunan yg menggerus lahan pertanian  Apakah di masa depan masih ada pekerjaan petani dan lahan pertanian masih tersisa,,,,,,,,,,,,,
1266,1.25857630261484E+018,2020-05-08 8:55:48,Kamar kutempelin peta citra satelit ama peta kemiringan lahan    Biar ajib  bangun bangun udah mikirin konversi lahan pertanian XD,,,,,,,,,,,,,
1267,1.22690080743967E+018,2020-02-10 23:08:41,Ceruk pasar yang besar akan menguntungkan industri nasional dan UMKM yang tumbuh  Secara regulasi ada beberapa yang diupayakan untuk melindungi dan memberdayakan petani  nelayan dan petambak garam  Melindungi lahan pertanian pangan dari konversi lahan,,,,,,,,,,,,,
1268,1.21739655622094E+018,2020-01-15 17:42:11,Sebanarnya perlu diperjalas juga sih  penghijauan yang dimaksud konversi hutan ke lahan pertanian  Atau penghijaun dengan mengembalikan kondisi ekosistemnya,,,,,,,,,,,,,
1269,1.21726821039688E+018,2020-01-15 9:12:11,Rahmat menyebutkan laju konversi lahan pertanian perlu untuk dikendalikan karena lahan merupakan faktor esensial dalam kemajuan pertanian Indonesia  Pertanian  bagi Rahmat  merupakan ujung tombak dan fondasi untuk mendorong pertumbuhan ekonomi nasional,,,,,,,,,,,,,
1270,1.21726820876526E+018,2020-01-15 9:12:11,Menurut Rahmat  meningkatnya laju konversi lahan karena masyarakat belum melihat bertani sebagai usaha yang menguntungkan  Padahal bila dikelola secara profesional  pertanian bisa menghasilkan keuntungan yang besar,,,,,,,,,,,,,
1271,1.21658916761586E+018,2020-01-13 12:13:55,Bersiap siaplah ditangkap para pelaku konversi lahan pertanian  ran,,,,,,,,,,,,,
1272,1.21582839239573E+018,2020-01-11 9:50:52,Kasus  banjir di Sda dpt dilihat dr berbagai perspektif  Dr tinjauan spasial  tdk dpt dipungkiri  konversi lahan  pertanian dan tambak menjd perkim dan ind  terjd sec masif karena posisi geografis sbg wilayah penyangga Sby yg menerima dampak langsung spill over Sby,,,,,,,,,,,,,
1273,1.19771817232282E+018,2019-11-22 10:27:19,Namun  konversi ini juga bisa dilakukan selama ada rekomendasi yang dikeluarkan Dinas Pertanian dengan syarat memiliki surat kesiapan menyediakan lahan pengganti terhadap lahan yang dikonversi tersebut,,,,,,,,,,,,,
1274,1.19771557067568E+018,2019-11-22 10:16:59,Kuntoro menyatakan selama ini pemerintah telah mengeluarkan role of the game untuk menghentikan laju konversi lahan pertanian  Sebagaimana diketahui  dalam pasal    Undang Undang Nomor    Tahun       setiap pejabat pemerintah yang berwenang menerbitkan izin pengalihfungsian lahan,,,,,,,,,,,,,
1275,1.19030120592424E+018,2019-11-01 23:14:56,Memang laju konversi lahan terutama di pulau jawa sangat memprihatinkan  untuk itu dibutuhkan komitmen semua pihak untuk mempertahankan lahan pertanian abadi dan membuat strategi agar harga pertanian di satu sisi terjangkau masyarakat jg menguntungkan petani,,,,,,,,,,,,,
1276,1.19029793082707E+018,2019-11-01 23:01:56,Jika konversi lahan pertanian terus terjadi  maka jumlah produksi panganpun akan terus menurun setiap tahunnya  dan akan timpang dg jumlah pertumbuhan penduduk yang terus meningkat setiap tahunnya,,,,,,,,,,,,,
1277,1.10649635080221E+018,2019-03-15 17:04:22,Kebakaran hutan di Indonesia menjadi penyumbang terbesar laju deforestasi  Bahkan lebih besar dibanding konversi lahan untuk pertanian dan illegal logging,,,,,,,,,,,,,
1278,1.09287959008145E+018,2019-02-06 3:16:13,Kondisi yang ada semakin diperparah dengan merajalelanya konversi lahan pertanian subur menjadi daerah industri tanpa memperhatikan tata kelola lahan dan ruang lingkup kawasan,,,,,,,,,,,,,
1279,1.0928168672305E+018,2019-02-05 23:06:59,Kondisi yang ada semakin diperparah dengan merajalelanya konversi lahan pertanian subur menjadi daerah industri tanpa memperhatikan tata kelola lahan dan ruang lingkup kawasan            RasaOtoriter,,,,,,,,,,,,,
1280,1.09280608068042E+018,2019-02-05 22:24:07,Kondisi yang ada semakin diperparah dengan merajalelanya konversi lahan pertanian subur menjadi daerah industri tanpa memperhatikan tata kelola lahan dan ruang lingkup kawasan            RezimOtoriter,,,,,,,,,,,,,
1281,1.09280373604344E+018,2019-02-05 22:14:48,Kondisi yang ada semakin diperparah dengan merajalelanya konversi lahan pertanian subur menjadi daerah industri tanpa memperhatikan tata kelola lahan dan ruang lingkup kawasan            SaveADP,,,,,,,,,,,,,
1282,1.09278498031546E+018,2019-02-05 21:00:16,Kondisi yg ada makin diperparah dgn merajalelanya konversi lahan pertanian subur menjadi daerah industri tanpa memperhatikan tata kelola lahan  amp  ruang lingkup kawasan        SaveADP,,,,,,,,,,,,,
1283,1.09275848041328E+018,2019-02-05 19:14:58,Kondisi yg ada smakin diperparah dengan merajalelanya konversi lahan pertanian subur menjadi daerah industri tanpa memperhatikan tata kelola lahan  amp  ruang lingkup kawasan,,,,,,,,,,,,,
1284,1.09272688118968E+018,2019-02-05 17:09:25,Kondisi yang ada semakin diperparah dengan merajalelanya konversi lahan pertanian subur menjadi daerah industri tanpa memperhatikan tata kelola lahan dan ruang lingkup kawasan            PhobiaKritik,,,,,,,,,,,,,
1285,1.09267933727326E+018,2019-02-05 14:00:29,Kondisi yang ada semakin diperparah dengan merajalelanya konversi lahan pertanian subur menjadi daerah industri tanpa memperhatikan tata kelola lahan dan ruang lingkup kawasan          SaveADP,,,,,,,,,,,,,
1286,1.092672182424E+018,2019-02-05 13:32:03,Kondisi yang ada semakin diperparah dengan merajalelanya konversi lahan pertanian subur menjadi daerah industri tanpa memperhatikan tata kelola lahan dan ruang lingkup kawasan            IslamSolusiNegeri,,,,,,,,,,,,,
1287,1.08655306057749E+018,2019-01-19 16:16:51,Mestinya TKN kalau mau ngomong pertanian  konversi lahan  impor beras  diskusi dulu dg Mentan atau pengamat pertanian yg tahu  Jgn asal ngomong gegara konversi lahan kita impor pangan  Di Kementan juga ada Direktorat yg khusus menangani lahan pertanian termasuk konversi lahan,,,,,,,,,,,,,
1288,1.08655156727935E+018,2019-01-19 16:10:55,Akibat Kementan tidak mampu menghasilkan produksi beras yg memadai  pasokan beras di pasar kurang  harga naik makanya impor  terlalu jauh menghubungkannya dg konversi lahan  Mentan sudah tahu dari dulu bahwa lahan pertanian menyusut         ha per tahun  sdh sering disampaikan,,,,,,,,,,,,,
1289,1.08392219295223E+018,2019-01-12 10:02:43,jika nanti memimpin beranikah memoratorium konversi lahan pertanian di Jawa baik untuk perumahan maupun industri dan memindahkan industri ke luar Jawa   Jawa adalah pulau tersubur di Indonesia yang sangat penting untuk ketahanan pangan,,,,,,,,,,,,,
1290,1.07201266106216E+018,2018-12-10 13:18:30,Potensi Zakat dan Wakaf       km      idle tanah wakaf bisa dikembangkan untuk lahan pertanian  Wakaf uang dapat menahan laju konversi lahan dengan cara membeli lahan pertanian agar tidak terjadi konversi lahan pertanian,,,,,,,,,,,,,
1291,1.06490300641453E+018,2018-11-20 22:27:16,Ada kelakar  IPB  institut perbankan bogor  Ruwet kalo diurai permasalahan pertanian ini  kompleks  Pusing ditanya mana duluan yg mesti diintervensi  Dan ya  setuju edukasi ttg perbankan  eduiasi ttg konversi lahan jg  Jangan sampe petani nyerah  dan ubah lahan jadi sawit,,,,,,,,,,,,,
1292,1.06321267947562E+018,2018-11-16 6:30:30,Borneo equality to Kalimantan   Sabah dan Sarawak  Perlu diketahui di Era Jokowi luas Konversi Hutan Alam secara nasional cuma     ribu hektar utk Sawit Pertambangan pertanian dan Aplikasi Lain  sementara Total konversi Lahan dan hutan dr th       mencapai    juta hektar,,,,,,,,,,,,,
1293,1.05353873906502E+018,2018-10-20 13:49:43,pada saat yang sama konversi lahan dan fragmentasi  perubahan iklim dan kondisi cuaca ekstrim  serta petani yang sudah tua bekerja di sektor pertanian tanaman pangan tidak memiliki insentif sosio ekonomi menjadi persoalan,,,,,,,,,,,,,
1294,1.04315212733643E+018,2018-09-21 21:57:02,Makanya w bilang lo goblok kuadrat  dibangun nya bendungan itu supaya sektor pertanian bangkit lagi n banyak org mau jadi petani  skrg gimana mau nanem kalo fasilitas nya aja ga memadai  skrg dh ada konversi lahan tani spya makin banyak petani yg bergairag kembali  ngerti ndol,,,,,,,,,,,,,
1295,1.01522298076116E+018,2018-07-06 20:16:35,Kondisi yang ada semakin diperparah dengan merajalelanya konversi lahan pertanian subur menjadi daerah industri tanpa   memperhatikan tata kelola lahan dan ruang lingkup kawasan,,,,,,,,,,,,,
1296,1.0151825831712E+018,2018-07-06 17:36:03,Kondisi yang ada semakin diperparah dengan   merajalelanya konversi lahan pertanian subur menjadi daerah industri tanpa memperhatikan tata kelola lahan dan ruang lingkup kawasan,,,,,,,,,,,,,
1297,1.01517975074929E+018,2018-07-06 17:24:48,Kondisi yang ada semakin diperparah   dengan merajalelanya konversi lahan pertanian subur menjadi daerah industri tanpa memperhatikan tata kelola lahan dan ruang lingkup kawasan,,,,,,,,,,,,,
1298,1.01449178271167E+018,2018-07-04 19:51:04,Pemicu utama kehilangan     adalah     konversi tambak udang yang dikenal sebagai  Revolusi Biru  di Sumatera  Sulawesi dan Jawa Timur    penebangan dan konversi menjadi lahan pertanian atau tambak garam di Jawa dan Sulawesi,,,,,,,,,,,,,
1299,1.00350843245493E+018,2018-06-04 12:27:09,Penyebab konversi lahan hutan adalah maraknya perkebunan sawit  kegiatan pertanian lainnya  konversi untuk hutan produksi  kegiatan transmigrasi  pertambangan  juga pembangunan infrastruktur,,,,,,,,,,,,,
1300,9.97281132130456E+017,2018-05-18 8:02:05,Semoga saat memberitahu kepada Kardinal  bukan Paus kan ketemunya  Paus cuma ketemu kasih surat di teras   dikasihtahu juga konversi lahan deforestasi dan lahan pertanian juga  Mengutip kata paus  deforestation is the sin of our time  I rest my case juga,,,,,,,,,,,,,
1301,9.65873136511038E+017,2018-02-20 15:57:55,Jika kita bisa berhasil mempertahankan lahan pertanian yang ada  alias bisa melakukan moratorium konversi lahan pertanian  itu sudah langkah awal yang bagus untuk menjaga produksi pangan nasional,,,,,,,,,,,,,
1302,9.62548164690612E+017,2018-02-11 11:45:40,Pemerintah Diminta Percepat Moratorium Konversi Lahan Pertanian,,,,,,,,,,,,,
1303,9.25924347914551E+017,2017-11-02 10:15:42,Konversi hutan  gambut menjadi lahan pertanian,,,,,,,,,,,,,
1304,9.16171475979198E+017,2017-10-06 12:21:16,Salah satu akibat konversi lahan ini tentu saja penurunan hasil produksi pertanian karena kekurangan lahan,,,,,,,,,,,,,
1305,9.13520745686254E+017,2017-09-29 4:48:12,Sultan      Ribu Lahan Pertanian Tersisa Harus Dilindungi dari Konversi Lahan,,,,,,,,,,,,,
1306,9.11916567494984E+017,2017-09-24 18:33:46,Di tengah laju konversi lahan pertanian yg mencapai     ribu hektar per tahun,,,,,,,,,,,,,
1307,8.9835233148536E+017,2017-08-18 8:14:21,Kendala  Banyak   Luas daratan  konversi lahan hutan ke pertanian  tenaga kerja  bibit unggul  riset  teknologi penunjang  aturan  dll,,,,,,,,,,,,,
1308,8.79596860544909E+017,2017-06-27 14:06:48,sedih liat konversi lahan hutan jadi lahan produktif pertanian perkebunan tapi protes kenceng kalo pemerintah impor   eaaa   ironi,,,,,,,,,,,,,
1309,8.26051400983458E+017,2017-01-30 19:56:15,Dwi Andreas Santosa Ketua Umum Asosiasi Bank Benih Tani Indonesia  Agar tdk ketergantungan impor hrs ada konversi lahan pertanian,,,,,,,,,,,,,
